"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"($) Amazon Basics Lift-Top Storage Coffee Table, Black","B07J29V51Q","https://www.amazon.com/dp/B07J29V51Q?psc=1","https://m.media-amazon.com/images/I/618HEDWXJQL._AC_SX450_.jpg","Amazon Basics",141.51,"n/a","n/a","4,287","AMZ",56.16,1,4.4,"1,644",6,0,"Amazon","Our Brands","Small Oversize","AMZ","22.5x8.8x42.5",50.27,"6/12/2019"
"Whiteline Modern Living Cory Coffee Table, White/Grey","B0BR8HLNDM","https://www.amazon.com/dp/B0BR8HLNDM?psc=1","https://m.media-amazon.com/images/I/81LEV0EwSpL._AC_SX355_.jpg","Whiteline Modern Living","1,528.20",0,0.00,"5,183,169","AMZ",340.60,3,"n/a",0,4,0,"Amazon","Home & Kitchen","Special Oversize","AMZ","44.0x44.0x12.0",113.00,"12/28/2022"
"Furinno Modern Simplistic Criss-Crossed Coffee Table, 35.4 in x 19.6 in x 16 in, French Oak Grey","B08XX3V5DD","https://www.amazon.com/dp/B08XX3V5DD?psc=1","https://m.media-amazon.com/images/I/51mzdHOFD8L._AC_SY450_.jpg","Furinno",26.32,"1,312","34,531.84","9,235","AMZ",22.08,10,3.4,"2,364",6,54,"Amazon","Home & Kitchen","Small Oversize","FBA","22.1x2.0x37.9",20.55,"3/3/2021"
"Sweetcrispy Coffee Table, Lift Top Coffee Tables for Living Room,Rising Tabletop Wood Dining Center Tables with Storage Shelf and Hidden Compartment","B0C5X64YMX","https://www.amazon.com/dp/B0C5X64YMX?psc=1","https://m.media-amazon.com/images/I/71tc5bm9a3L._AC_SY450_.jpg","Sweetcrispy",69.99,245,"17,147.55","16,368","AMZ",34.51,2,4.5,73,9,0,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x40.0x4.0",35.00,"5/22/2023"
"Furinno Simple Design Coffee Table, Dark Brown","B00IZCW4Q8","https://www.amazon.com/dp/B00IZCW4Q8?psc=1","https://m.media-amazon.com/images/I/51SkB6VtgDL._AC_SY355_.jpg","Furinno",24.11,"2,070","49,907.70","11,315","AMZ",21.33,20,4.1,"14,425",5,122,"Amazon","Home & Kitchen","Small Oversize","FBA","24.0x2.8x38.0",19.10,"3/11/2014"
"WLIVE Wood Lift Top Coffee Table with Hidden Compartment and Adjustable Storage Shelf, Lift Tabletop Dining Table for Home Living Room, Office, Rustic Oak","B084ZH1LYN","https://www.amazon.com/dp/B084ZH1LYN?psc=1","https://m.media-amazon.com/images/I/81xhCy8yQ6L._AC_SX466_.jpg","WLIVE",99.99,"4,833","483,251.67","5,249","CN",43.63,5,4.3,"5,087",9,146,"WLIVE","Home & Kitchen","Small Oversize","FBA","21.8x4.5x42.5",45.11,"5/29/2020"
"Yaheetech Lift Top Coffee Table with Hidden Compartment and Storage Shelf, Rising Tabletop Dining Table for Living Room Reception Room, 38.6in L, Black","B09F9BL46G","https://www.amazon.com/dp/B09F9BL46G?psc=1","https://m.media-amazon.com/images/I/51n8I7oB94L._AC_SY450_.jpg","Yaheetech",79.99,"5,457","436,505.43","6,606","US",40.21,1,4.5,"13,806",9,211,"Yaheetech","Home & Kitchen","Small Oversize","MFN","23.1x4.0x43.7",44.36,"12/27/2019"
"Household Essentials Jamestown Round Coffee Table Ashwood Rustic Wood Grain and Black Metal, 31.5 x 31.5","B01FXOLJBQ","https://www.amazon.com/dp/B01FXOLJBQ?psc=1","https://m.media-amazon.com/images/I/61YqQWWQaFL._AC_SX569_.jpg","Household Essentials",62.50,"1,649","103,062.50","9,558","AMZ",37.25,9,4.5,"11,944",12,"6,110","Amazon","Home & Kitchen","Medium Oversize","AMZ","33.1x2.7x33.3",20.15,"n/a"
"SUPER DEAL 2-Tier Industrial Coffee Table with Storage Shelf for Small Apartment Living Room, Rectangle Wood and Stable Metal TV Stand Side End Table, Rustic Brown","B08N4TDMF4","https://www.amazon.com/dp/B08N4TDMF4?psc=1","https://m.media-amazon.com/images/I/71CuUQLcDhL._AC_SX569_.jpg","SUPER DEAL",48.99,"1,176","57,612.24","30,687","CN",58.47,1,4.6,922,7,47,"SuperDealUsa","Home & Kitchen","Medium Oversize","MFN","16.5x20.0x31.5",25.00,"11/9/2020"
"Ameriwood Home Parsons Modern Coffee Table, Black","B005QLJL3K","https://www.amazon.com/dp/B005QLJL3K?psc=1","https://m.media-amazon.com/images/I/81UdbeScHLL._AC_SX425_.jpg","DHP",42.84,775,"33,201.00","30,022","AMZ",22.04,1,4.3,"5,209",8,23,"Amazon","Home & Kitchen","Small Oversize","AMZ","19.8x2.0x47.0",14.94,"9/28/2011"
"($) jiexi Nesting Sintered Stone Side Table, Set of 2 Coffee Table, Living Room Sofa Black End Table with Sturdy Carbon Steel Frame, Bedside Table for Home and Office","B0BVR5GN6C","https://www.amazon.com/dp/B0BVR5GN6C?psc=1","https://m.media-amazon.com/images/I/81ZHqY5A-0L._AC_SX679_.jpg","jiexi",99.99,33,"3,299.67","615,493","CN",71.43,2,5.0,2,6,0,"Nice Furniture for You","Home & Kitchen","Medium Oversize","MFN","19.0x31.0x18.0",90.00,"2/14/2023"
"($) VECELO Coffee Table for Living Room with Storage Compartment Shelf, Rustic Brown","B0C4GJJTTM","https://www.amazon.com/dp/B0C4GJJTTM?psc=1","https://m.media-amazon.com/images/I/711jUhouSQL._AC_SX425_.jpg","VECELO",42.19,"n/a","n/a","261,370","AMZ",24.04,1,5.0,11,7,7,"Amazon","Home & Kitchen","Small Oversize","AMZ","24.0x38.6x2.9",19.40,"5/6/2023"
"($) WLIVE Lift Top Coffee Table with Storage,Hidden Compartment and Open Shelf,Living Room Tables with Metal Mesh Door Cabinet for Home, Office,Rustic Brown","B0BBQL9FL1","https://www.amazon.com/dp/B0BBQL9FL1?psc=1","https://m.media-amazon.com/images/I/81mfPTQ2E+L._AC_SX425_.jpg","WLIVE",119.99,330,"39,596.70","105,916","CN",49.99,1,4.4,"1,087",8,12,"WLIVE","Home & Kitchen","Small Oversize","FBA","24.8x3.9x43.9",53.26,"8/24/2022"
"($) WLIVE Modern Lift Top Coffee Table,Rustic Coffee Table with Storage Shelf and Hidden Compartment,Wood Lift Tabletop for Home Living Room,Brown Oak.","B0BKQ1Q798","https://www.amazon.com/dp/B0BKQ1Q798?psc=1","https://m.media-amazon.com/images/I/815Uc2aig-L._AC_SX425_.jpg","WLIVE",79.99,708,"56,632.92","37,527","CN",39.52,1,4.1,334,6,40,"WLIVE","Home & Kitchen","Small Oversize","FBA","21.5x3.5x42.3",40.51,"10/27/2022"
"Best Choice Products Wooden Mid-Century Modern Coffee Table, Accent Furniture for Living Room, Indoor, Home Décor w/Open Storage Shelf, Wood Grain Finish - White/Brown","B08LHN8CL1","https://www.amazon.com/dp/B08LHN8CL1?psc=1","https://m.media-amazon.com/images/I/71OSGBbTjvL._AC_SX569_.jpg","Best Choice Products",69.99,912,"63,830.88","47,564","US",33.25,1,4.4,"3,092",7,32,"BestChoiceproducts","Home & Kitchen","Small Oversize","MFN","22.4x46.4x3.5",31.70,"8/19/2020"
"FDW Lift Top Coffee Table with Hidden Compartment and Storage Shelf Wooden Lift Tabletop for Home Living Room Reception Room Office (Brown)","B08W8NJGNX","https://www.amazon.com/dp/B08W8NJGNX?psc=1","https://m.media-amazon.com/images/I/71QOZKHT7WL._AC_SY355_.jpg","FDW",40.99,"2,303","94,399.97","15,424","US",39.82,1,4.2,"1,522",7,106,"Cavalier Store","Home & Kitchen","Small Oversize","MFN","24.0x43.0x5.0",58.00,"2/9/2021"
"SAYGOER Small Coffee Table Modern Coffee Table Rustic Farmhouse Coffee Table Oval Mid Century Coffee Table Retro Accent Center Table for Living Room Easy Assembly, Walnut Oak","B08V8Y5HL7","https://www.amazon.com/dp/B08V8Y5HL7?psc=1","https://m.media-amazon.com/images/I/71hKGKZNCYS._AC_SX679_.jpg","SAYGOER",79.88,341,"27,239.08","69,206","CN",30.11,1,4.4,529,7,11,"SAYGOER DIRECT","Home & Kitchen","Small Oversize","FBA","25.5x2.5x44.6",17.25,"12/28/2020"
"YITAHOME Wood Lift Top Coffee Table with Storage, Side Drawer & Metal Frame, Lift Tabletop Dining Tea Tables for Living Room, Reception Room, Office, Brown","B09DY8F8SX","https://www.amazon.com/dp/B09DY8F8SX?psc=1","https://m.media-amazon.com/images/I/A18nB03XsMS._AC_SX522_.jpg","YITAHOME",89.99,129,"11,608.71","6,093","US",47.17,1,4.0,128,8,6,"YITAMOTOR","Unique Finds","Small Oversize","MFN","24.2x47.6x5.3",57.32,"8/31/2021"
"($) WLIVE Lift Top Coffee Table with Storage,Small Coffee Table with Drawers for Living Room,Hidden Compartment and Open Shelf,Central Table for Reception Room,Rustic Brown","B0BRB12W8X","https://www.amazon.com/dp/B0BRB12W8X?psc=1","https://m.media-amazon.com/images/I/81jRlgOs1RL._AC_SY450_.jpg","WLIVE",139.99,"n/a","n/a","146,114","CN",55.09,1,5.0,1,7,0,"WLIVE","Home & Kitchen","Small Oversize","FBA","23.0x5.5x43.5",60.01,"12/29/2022"
"($) WLIVE Lift Top Coffee Table for Living Room,Coffee Table with Storage,Hidden Compartment and Metal Frame, Central Table for Reception Room,Espresso","B0BBQ2XMCH","https://www.amazon.com/dp/B0BBQ2XMCH?psc=1","https://m.media-amazon.com/images/I/711JULsbk6L._AC_SY355_.jpg","WLIVE",109.99,276,"30,357.24","92,861","CN",43.87,1,3.8,122,8,19,"WLIVE","Home & Kitchen","Small Oversize","FBA","21.7x5.0x42.5",42.61,"8/24/2022"
"($) WLIVE Lift Top Coffee Table for Living Room,Coffee Table with Storage,Hidden Compartment and Metal Frame, Central Table with 4 Casters for Reception Room,Rustic Brown.","B0BJ6WJVG2","https://www.amazon.com/dp/B0BJ6WJVG2?psc=1","https://m.media-amazon.com/images/I/81lnK7rT8UL._AC_SX466_.jpg","WLIVE",99.99,163,"16,298.37","114,787","CN",41.95,1,4.1,42,9,5,"WLIVE","Home & Kitchen","Small Oversize","FBA","22.5x4.0x45.0",44.01,"10/14/2022"
"($) Hekman Furniture Bailey Coffee Table","B09V9GSM8X","https://www.amazon.com/dp/B09V9GSM8X?psc=1","https://m.media-amazon.com/images/I/71GfEpvspCL._AC_SX466_.jpg","Hekman Furniture","1,006.01",1,"1,006.01","2,130,854","AMZ",243.74,1,"n/a",0,9,0,"Amazon","Home & Kitchen","Large Oversize","AMZ","45.0x9.5x46.0",65.01,"3/10/2022"
"Iwell Mid Century Coffee Table with Drawer and Storage Shelf for Living Room, Wood Cocktail Table, Accent TV Table for Reception Room/Office, Easy to Assemble, Rustic Brown","B07P8RFHGR","https://www.amazon.com/dp/B07P8RFHGR?psc=1","https://m.media-amazon.com/images/I/51dY44nQPNL._AC_SX425_.jpg","Iwell",89.99,214,"19,257.86","79,325","CN",42.13,1,4.2,"2,654",9,7,"Iwellove","Home & Kitchen","Small Oversize","FBA","24.3x3.5x50.5",45.71,"4/17/2019"
"Best Choice Products 44in Modern Industrial Style Rectangular Wood Grain Top Coffee Table, Rustic Accent Furniture for Living Room w/Metal Frame, 1.25in Thick Butcher Block Tabletop - Brown","B084H1WTJM","https://www.amazon.com/dp/B084H1WTJM?psc=1","https://m.media-amazon.com/images/I/71RlzDFxx6L._AC_SX466_.jpg","Best Choice Products",79.99,"1,168","93,428.32","37,835","n/a",34.42,2,4.3,794,7,13,"n/a","Home & Kitchen","Small Oversize","MFN","24.4x46.5x3.9",22.25,"2/3/2020"
"2-Tier Farmhouse 41'' Large Gray Wood Coffee Table with Storage Shelf -Modern Rustic Metal Rectangle Center Living Room Coffee Table Accent Furniture for Home Office,Easy Assembly","B0BKZBMB64","https://www.amazon.com/dp/B0BKZBMB64?psc=1","https://m.media-amazon.com/images/I/913Db4e70CL._AC_SX679_.jpg","IDEALHOUSE",89.99,320,"28,796.80","42,608","CN",31.51,2,4.6,21,8,4,"IDEALHOUSE Direct","Home & Kitchen","Small Oversize","MFN","7.8x44.8x8.2",34.40,"10/31/2022"
"Furinno Oval Coffee Table, Walnut","B01K8JES14","https://www.amazon.com/dp/B01K8JES14?psc=1","https://m.media-amazon.com/images/I/611xzTBToJL._AC_SX679_.jpg","Furinno",37.48,"n/a","n/a","75,786","AMZ",21.65,10,3.7,"2,884",8,"2,135","Amazon","Home & Kitchen","Small Oversize","FBA","22.0x1.6x38.0",15.85,"8/11/2016"
"($) Zerifevni Round Dining Table Set, Mid Century Modern Round Dining Table 35 INCH, Leisure Coffee Table, Saving Space (X-Grey)","B0BHPCTD1H","https://www.amazon.com/dp/B0BHPCTD1H?psc=1","https://m.media-amazon.com/images/I/810AepJ-GtL._AC_SX466_.jpg","Zerifevni",699.00,61,"42,639.00","544,050","CN","n/a",2,4.2,108,7,1,"HIPIHOM Official Store","Home & Kitchen","n/a","MFN","n/a","n/a","10/8/2022"
"($) IDEALHOUSE Rectangle Coffee Table 2-Tier Farmhouse Coffee Table for Living Room Industrial Wood Look Grey Tea Table with Easy Assembly Accent Storage Shelf and X Metal Frame","B08QD6SBC2","https://www.amazon.com/dp/B08QD6SBC2?psc=1","https://m.media-amazon.com/images/I/91wW2JysWkL._AC_SX425_.jpg","IDEALHOUSE",108.99,148,"16,130.52","269,969","CN",45.55,6,4.3,335,7,8,"Yartaka shop","Home & Kitchen","Small Oversize","MFN","24.8x4.8x44.8",44.81,"12/11/2020"
"($) YITAHOME Wood Lift Top Coffee Table with Storage, Side Drawer & Metal Frame, Lift Tabletop Dining Tea Tables for Living Room, Reception Room, Office, Brown","B09DY8F8SX","https://www.amazon.com/dp/B09DY8F8SX?psc=1","https://m.media-amazon.com/images/I/A18nB03XsMS._AC_SX522_.jpg","YITAHOME",89.99,129,"11,608.71","6,093","US",47.17,1,4.0,128,8,6,"YITAMOTOR","Unique Finds","Small Oversize","MFN","24.2x47.6x5.3",57.32,"8/31/2021"
"BOWERY HILL Round Glass Top Coffee Table End Table in Black and Gold","B07HJGVFRT","https://www.amazon.com/dp/B07HJGVFRT?psc=1","https://m.media-amazon.com/images/I/51oTuBq8QgL._AC_SX425_.jpg","BOWERY HILL",525.95,24,"12,622.80","647,755","US","n/a",1,5.0,18,4,3,"Cymax","Home & Kitchen","n/a","MFN","n/a","n/a","9/20/2018"
"Lavish Home Coffee Table with Hairpin Legs, (L) 41.25” x (W) 19.5” x (H) 17.75”, Brown","B08Y99JVBZ","https://www.amazon.com/dp/B08Y99JVBZ?psc=1","https://m.media-amazon.com/images/I/A1YYPvFOKgL._AC_SX466_.jpg","Lavish Home",56.97,46,"2,620.62","280,916","AMZ",28.59,4,4.5,260,7,0,"Amazon","Home & Kitchen","Small Oversize","AMZ","21.5x3.5x47.0",22.10,"3/8/2021"
"ChooChoo Mission Coffee Table, Black Wood Living Room Table with Shelf, 40 Black","B07T24P7MP","https://www.amazon.com/dp/B07T24P7MP?psc=1","https://m.media-amazon.com/images/I/71eymqAE8sL._AC_SX466_.jpg","ChooChoo",109.99,737,"81,062.63","37,566","CN",28.68,1,4.4,"1,140",6,32,"ChooChoo Furniture","Home & Kitchen","Small Oversize","FBA","25.1x5.0x44.0",41.76,"6/12/2019"
"Furinno Coffee Table with Bins, Espresso/Brown","B004UMDLPK","https://www.amazon.com/dp/B004UMDLPK?psc=1","https://m.media-amazon.com/images/I/61+CZlAkNqL._AC_SX425_.jpg","Furinno",24.39,758,"18,487.62","52,300","AMZ",23.47,13,4.1,"7,733",13,75,"Amazon","Home & Kitchen","Small Oversize","AMZ","21.6x3.3x34.2",24.60,"3/31/2011"
"SAYGOER Black Coffee Table Small Square Coffee Tables Simple Modern Center Table for Living Room Home Office 27.6 * 27.6 * 15.7Inch, Easy Assembly, Black Faux Marble","B092C6QHQT","https://www.amazon.com/dp/B092C6QHQT?psc=1","https://m.media-amazon.com/images/I/914yklcZg3L._AC_SY450_.jpg","SAYGOER",69.97,346,"24,209.62","91,081","CN",28.63,7,4.6,636,7,9,"SAYGOER DIRECT","Home & Kitchen","Small Oversize","FBA","28.0x3.0x30.3",20.60,"8/5/2021"
"Signature Design by Ashley Norcastle Vintage Oval Coffee Table with Beveled Glass Top & Scrollwork Legs, Dark Brown","B00132FTA0","https://www.amazon.com/dp/B00132FTA0?psc=1","https://m.media-amazon.com/images/I/719YHfFZGZL._AC_SX425_.jpg","Signature Design by Ashley",359.99,56,"20,159.44","273,951","AMZ",153.41,5,4.5,711,10,6,"Amazon","Home & Kitchen","Large Oversize","AMZ","37.5x7.5x54.5",76.41,"7/26/2005"
"SAYGOER Glass Coffee Table, Small Modern Coffee Table Square Simple Center Tables for Living Room 26.7 x 26.7 x 15.7 Inches, Gray Black","B094NTR166","https://www.amazon.com/dp/B094NTR166?psc=1","https://m.media-amazon.com/images/I/91cTZVQORnL._AC_SX425_.jpg","SAYGOER",79.88,558,"44,573.04","46,039","CN",32.21,7,4.7,696,9,29,"SAYGOER DIRECT","Home & Kitchen","Small Oversize","FBA","29.2x2.5x34.7",25.85,"5/11/2021"
"VINGLI Lift Top Coffee Table, White Coffee Table with Lift Top, Lift Up Coffee Table with Storage Shelf/Hidden Compartment, Gas Lift Coffee Table Mesa De Centro para Sala Pop Up Coffee Table","B09B9YLQ8N","https://www.amazon.com/dp/B09B9YLQ8N?psc=1","https://m.media-amazon.com/images/I/81Gn1tgg1TL._AC_SX466_.jpg","VINGLI",118.99,262,"31,175.38","92,055","HK",47.74,2,4.3,427,8,8,"VINGLI-Direct","Home & Kitchen","Small Oversize","MFN","22.0x4.5x44.5",48.86,"7/27/2021"
"Furinno Andrey Coffee Table with Bin Drawer, Amber Pine/Black","B09TG95RJJ","https://www.amazon.com/dp/B09TG95RJJ?psc=1","https://m.media-amazon.com/images/I/6197utG4uVL._AC_SX425_.jpg","Furinno",42.35,88,"3,726.80","251,271","AMZ",25.74,9,4.4,129,6,0,"Amazon","Home & Kitchen","Small Oversize","FBA","21.5x3.0x34.0",23.81,"2/25/2022"
"SICOTAS Lift Top Coffee Tables for Living Room with Storage Shelf & Hidden Compartment 47.2"" large Rattan Farmhouse Boho Mid Century Wood Center Tables 26.8"" Tall Unique Tea Table for Office Apartment","B0C4YQM53B","https://www.amazon.com/dp/B0C4YQM53B?psc=1","https://m.media-amazon.com/images/I/811hZ3GUtCL._AC_SY450_.jpg","SICOTAS",149.99,"n/a","n/a","329,301","CN",74.31,1,"n/a",0,9,0,"SICOTAS","Home & Kitchen","Medium Oversize","MFN","27.6x53.0x7.5",79.00,"5/11/2023"
"Panana Manhattan Gate Engineered Wood Coffee Table (White with Drawers)","B0BS3PHWHN","https://www.amazon.com/dp/B0BS3PHWHN?psc=1","https://m.media-amazon.com/images/I/81DGAN21iZL._AC_SX679_.jpg","Panana",118.99,67,"7,972.33","184,396","CN",56.64,2,5.0,14,3,0,"superhousees","Home & Kitchen","Medium Oversize","FBA","31.5x5.0x33.0",47.26,"1/11/2023"
