"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"usikey Large Vanity Set with Lighted Mirror & Charging Station, Modern Makeup Table with 2 Drawers, 6 Shelves, 10 Embedded Light Bulbs, Dressing Vanity Table with Cushioned Stool for Bedroom, Brown","B09T6H5Z78","https://www.amazon.com/dp/B09T6H5Z78?psc=1","https://m.media-amazon.com/images/I/71YuaCGUzKL._AC_SX466_.jpg","usikey",179.96,83,"14,936.68","402,021","CN",83.00,1,4.3,111,9,5,"usikey","Home & Kitchen","Medium Oversize","MFN","25.7x48.0x8.4",88.70,"7/20/2022"
"BEWISHOME Vanity Desk with Mirror and Lights, Makeup Vanity with Lights, Black Vanity Set, Makeup Desk with 3 Color Lighting, Vanity Table with Cabinet & 2 Drawers, Dressing Table Makeup Table FST15H","B0BT9STVD7","https://www.amazon.com/dp/B0BT9STVD7?psc=1","https://m.media-amazon.com/images/I/711kJsVXhBL._AC_SY355_.jpg","BEWISHOME",109.99,166,"18,258.34","129,825","CN",50.17,1,4.3,39,9,3,"BEWISHOME","Home & Kitchen","Small Oversize","MFN","19.3x35.0x9.5",57.30,"1/28/2023"
"Tiptiper Vanity Mirror with Lights and Table Set, Makeup Vanity with 3 Color Lighting Modes & Touch Screen, Vanity Desk with Nightstand and Open Shelves, Vanity Table with Storage Drawers","B09WY93R53","https://www.amazon.com/dp/B09WY93R53?psc=1","https://m.media-amazon.com/images/I/61BbK3kSvWL._AC_SX466_.jpg","Tiptiper",186.99,171,"31,975.29","169,713","CN",76.50,1,4.4,103,7,4,"Stickto mystyle","Home & Kitchen","Medium Oversize","MFN","21.0x8.0x35.0",70.70,"4/23/2022"
"Semiocthome White Vanity Mirror with Lights and Table Set with Drawers, 9 LED Lights Makeup Vanity Desk with Stool, Make Up Vanity Mirror lit with Dressing Table and Chair for Bedroom","B09L4BMSCD","https://www.amazon.com/dp/B09L4BMSCD?psc=1","https://m.media-amazon.com/images/I/71cTQMsgqhL._AC_SX522_.jpg","Semiocthome",199.99,110,"21,998.90","278,929","CN",80.47,2,4.2,138,7,0,"win nice","Home & Kitchen","Medium Oversize","FBA","30.5x7.3x43.0",77.01,"11/5/2021"
"Tiptiper Vanity Desk, Makeup Vanity with Lighted Tri-fold Mirror and Stool, Vanity Set with 5 Drawers, 3 Light Settings & Adjustable Brightness, Black","B0B7ZL9GPP","https://www.amazon.com/dp/B0B7ZL9GPP?psc=1","https://m.media-amazon.com/images/I/71gO930l9uL._AC_SX466_.jpg","Tiptiper",115.99,396,"45,932.04","78,691","CN",55.69,1,4.4,760,7,18,"outdoorly","Home & Kitchen","Small Oversize","MFN","13.4x34.6x20.5",41.90,"7/29/2022"
"SMOOL Makeup Vanity Desk with Lights - Vanity with 3 Color Lighting Modes Adjustable Brightness, Vanity Table with 5 Rotating Drawers 10 Light Bulbs and Shelves, Vanity Set for Women Girls, Black","B09XHM5VGF","https://www.amazon.com/dp/B09XHM5VGF?psc=1","https://m.media-amazon.com/images/I/71Mp2HqXiQL._AC_SX679_.jpg","SMOOL",199.98,265,"52,994.70","98,289","HK",63.67,1,4.3,337,8,10,"Naboba","Home & Kitchen","Small Oversize","MFN","24.6x46.9x4.7",57.54,"4/8/2022"
"URKNO Computer Desk with 3 Drawers, 42"" Wood Writing Desk for Home Office, Modern Simple Style Laptop Study Table, Makeup Vanity Console Table, Metal Frame, Easy Assembly, Dark Brown","B09DL2ZLS9","https://www.amazon.com/dp/B09DL2ZLS9?psc=1","https://m.media-amazon.com/images/I/61ActgBXVaL._AC_SY450_.jpg","URKNO",99.99,178,"17,798.22","160,469","CN","n/a",1,4.4,368,8,5,"Funi Mart","Home & Kitchen","n/a","MFN","n/a","n/a","8/25/2021"
"IRONCK Vanity Desk Set with LED Lighted Mirror & Power Outlet, 7 Drawers Makeup Vanities Dressing Table with Stool, for Bedroom, White","B0BHY23N5M","https://www.amazon.com/dp/B0BHY23N5M?psc=1","https://m.media-amazon.com/images/I/712rHgptPWL._AC_SX425_.jpg","IRONCK",359.99,345,"124,196.55","59,844","CN","n/a",1,3.9,161,9,12,"IRONCK Direct","Home & Kitchen","n/a","MFN","n/a","n/a","10/12/2022"
"AGOTENI Large Vanity Table Set Makeup Vanity Dressing Table with Mirror, 5 Drawers & Shelves, Dresser Desk and Cushioned Stool Set (White Slidding Lighted Mirror)","B0BFLFZTZ3","https://www.amazon.com/dp/B0BFLFZTZ3?psc=1","https://m.media-amazon.com/images/I/713eNCNV72L._AC_SX679_.jpg","AGOTENI",279.99,379,"106,116.21","97,167","CN","n/a",1,4.0,110,7,11,"AGOTENI","Home & Kitchen","n/a","MFN","n/a","n/a","9/18/2022"
"Roundhill Furniture Ashley Wood Make-Up Vanity Table and Stool Set, White","B00QMKH3NE","https://www.amazon.com/dp/B00QMKH3NE?psc=1","https://m.media-amazon.com/images/I/91rHzCe2mzL._AC_SY355_.jpg","Roundhill Furniture",158.00,44,"6,952.00","329,803","AMZ",75.93,2,4.3,"2,326",4,4,"Amazon","Home & Kitchen","Medium Oversize","AMZ","13.5x35.5x23.0",63.00,"n/a"
"31.5'' Makeup Vanity with Lighte Mirror, Vanity Desk Dressing Table Set with Charging Station, Large Drawers and Stool for Girls and Women, White","B0BR6G1TBV","https://www.amazon.com/dp/B0BR6G1TBV?psc=1","https://m.media-amazon.com/images/I/61MY1lYKPzL._AC_SX522_.jpg","Generic",196.29,19,"3,729.51","463,350","CN",66.65,1,1.5,2,7,0,"Jansaimei","Home & Kitchen","Medium Oversize","FBA","21.0x8.0x35.0",70.01,"5/11/2022"
"AOGLLATI Makeup Vanity Set with Lights & Charging Station, Vanity Desk with Mirror and Lights, White Makeup Desk with Cushioned Stool, Visible Drawers, Jewelry Organizers, Open Storage Shelves","B0C58KMMZ1","https://www.amazon.com/dp/B0C58KMMZ1?psc=1","https://m.media-amazon.com/images/I/81L3wzWUJnL._AC_SY450_.jpg","AOGLLATI",239.99,"n/a","n/a","178,794","CN","n/a",1,4.4,9,6,0,"CAcaco","Home & Kitchen","n/a","MFN","n/a","n/a","5/15/2023"
"Vanity Desk Makeup Table with Large LED Mirror and Power Outlet, Lighted Dressing Desk and Cushioned Stool Set for Bedroom with Slidding Storage, 1 Drawer & Cabinet, Black + Antique","B0C3D5TS5T","https://www.amazon.com/dp/B0C3D5TS5T?psc=1","https://m.media-amazon.com/images/I/71EowOlynVL._AC_SY450_.jpg","SMOOL",219.99,"n/a","n/a","321,759","HK","n/a",1,"n/a",0,8,0,"Naboba","Home & Kitchen","n/a","MFN","n/a","n/a","4/24/2023"
"Treocho Computer Desk with USB Charging Ports and Power Outlets, Modern Simple 40 inch Vanity Desk with 2 Drawers, Makeup Table for Home Office, Bedroom, White and Gold","B0BP7GWNSQ","https://www.amazon.com/dp/B0BP7GWNSQ?psc=1","https://m.media-amazon.com/images/I/61Ck7CS0FcL._AC_SX679_.jpg","Treocho",139.99,260,"36,397.40","112,145","CN",50.05,1,4.4,107,5,5,"Treocho","Home & Kitchen","Small Oversize","FBA","23.9x5.3x44.3",46.26,"12/6/2022"
"GruiGevi Vanity Desk, Vanity Table Made of Solid Wood, Features Modern Sintered Marble Top, Rotatable/Removable Touch Screen HD Mirror(3-Brigntness), Vanity Set with Chair, 120cm/47in","B0C3GQ6BT6","https://www.amazon.com/dp/B0C3GQ6BT6?psc=1","https://m.media-amazon.com/images/I/81sbWVWReXL._AC_SX466_.jpg","GruiGevi",599.00,"n/a","n/a","585,062","US","n/a",1,5.0,2,7,1,"GruiGevi","Home & Kitchen","n/a","MFN","n/a","n/a","4/26/2023"
"YAMISSI Dressing Table Vanity with Lighted Mirror, Vanity Set with USB Charge Station, Soft Cushion, Large Capacity Cosmetic Desk for Girls, Teens, Women. Suit for Bedroom. White","B0BWH4QM2M","https://www.amazon.com/dp/B0BWH4QM2M?psc=1","https://m.media-amazon.com/images/I/71K-X6yFCHL._AC_SX679_.jpg","YAMISSI",216.59,13,"2,815.67","528,526","CN",70.37,1,5.0,2,6,0,"Yamissi","Home & Kitchen","Medium Oversize","FBA","21.7x8.3x34.0",70.01,"2/22/2023"
"ADORNEVE Modern Makeup Vanity with Lights and Charging Station, Vanity Mirror with Lights in 3 Colors, Large Vanity Table with Nightstand Makeup Desk with 5 Drawers & Storage Shelves, Black and Gold","B0BTT1GSTN","https://www.amazon.com/dp/B0BTT1GSTN?psc=1","https://m.media-amazon.com/images/I/71iwqdCEfTL._AC_SY450_.jpg","ADORNEVE",219.99,38,"8,359.62","408,675","CN",89.69,1,4.6,8,8,1,"TFUS Household Direct","Home & Kitchen","Medium Oversize","MFN","22.0x34.6x9.8",92.60,"2/3/2023"
"FUFU&GAGA Vanity Set Makeup Vanity Dressing Table with Sliding Mirror, 4 Drawers & Shelves, Dresser Desk and Cushioned Stool Set (White/Grey)","B09783DVC3","https://www.amazon.com/dp/B09783DVC3?psc=1","https://m.media-amazon.com/images/I/61563e4H3+L._AC_SY450_.jpg","FUFU&GAGA",179.99,283,"50,937.17","207,071","CN",75.87,1,3.8,508,7,3,"FUFU&GAGA Furniture Store","Home & Kitchen","Medium Oversize","MFN","22.0x37.0x8.0",72.00,"7/6/2021"
"Makeup Vanity with Lights, 37inch Vanity Desk, 4 Large Drawers Dresser with Lighted Mirror, 3 Lighting Modes Brightness Adjustable, White","B09CPLNDQ3","https://www.amazon.com/dp/B09CPLNDQ3?psc=1","https://m.media-amazon.com/images/I/71w1KE8mexL._AC_SX425_.jpg","Vabches",185.98,383,"71,230.34","58,026","CN",85.17,1,4.5,446,6,8,"Betemint","Home & Kitchen","Medium Oversize","MFN","26.7x42.0x7.5",91.20,"8/16/2021"
"Makeup Vanity with Lights, Vanity Desk with Mirror and Lights Set, Large Drawer and Two-Tier Lots Storage Cabinet Dresser, 3 Lighting Modes Adjustable Brightness, Makeup Table for Bedroom, White","B096VGNY22","https://www.amazon.com/dp/B096VGNY22?psc=1","https://m.media-amazon.com/images/I/61f3lksn3XL._AC_SY355_.jpg","Vabches",156.99,242,"37,991.58","125,753","CN","n/a",1,4.6,499,9,20,"Loie","Home & Kitchen","n/a","MFN","n/a","n/a","4/22/2023"
"Cozy Castle White Vanity Desk with Mirror and Lights, Makeup Desk with Storage Cabinet, Small Vanity Table for Bedroom","B0BJKBNRXX","https://www.amazon.com/dp/B0BJKBNRXX?psc=1","https://m.media-amazon.com/images/I/718DmHRKy-L._AC_SX425_.jpg","Cozy Castle",99.99,35,"3,499.65","210,338","CN","n/a",1,4.6,22,7,5,"cozypshouse","Home & Kitchen","n/a","MFN","n/a","n/a","10/18/2022"
"Makeup Vanity with Lighted Mirror & Outlet Charging Station, White Vanity Set Makeup Table, 3 Lighting Colors, Brightness Adjustable, 31.5in(W)","B0BS112XTQ","https://www.amazon.com/dp/B0BS112XTQ?psc=1","https://m.media-amazon.com/images/I/7198uhdEvWL._AC_SX679_.jpg","Titoni",137.99,124,"17,110.76","147,854","CN","n/a",1,4.3,37,8,0,"Betemint","Home & Kitchen","n/a","MFN","n/a","n/a","1/6/2023"
