"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Monarch Specialties Dark Taupe Accent Table, 32""","B00QUE53CA","https://www.amazon.com/dp/B00QUE53CA?psc=1","https://m.media-amazon.com/images/I/81KhPJ3zloL._AC_SX466_.jpg","Monarch Specialties",89.87,46,"4,134.02","658,887","AMZ",33.29,17,4.6,533,3,2,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.0x40.0x5.0",15.00,"n/a"
"AWASEN Side Table Round, Small Side Table Modern End Accent Table for Living Room Bedroom Office Small Spaces, 16''D x 19.5''H (Rustic Brown)","B0BXSL9HJV","https://www.amazon.com/dp/B0BXSL9HJV?psc=1","https://m.media-amazon.com/images/I/51JNa7Ogj7L._AC_SX466_.jpg","AWASEN",38.99,"1,266","49,361.34","21,397","CN",18.10,1,4.6,907,6,892,"Awasen Direct","Home & Kitchen","Small Oversize","FBA","17.5x3.0x17.6",5.50,"3/8/2023"
"Yoobure C Shaped End Table Set of 2, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BNBRRRLP","https://www.amazon.com/dp/B0BNBRRRLP?psc=1","https://m.media-amazon.com/images/I/61GgOnQInfL._AC_SY450_.jpg","Yoobure",45.04,761,"34,275.44","26,076","HK",17.77,1,4.6,313,7,44,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.7x4.8x17.2",14.88,"1/28/2023"
"Rustic Old Elm Wood Round End Table with 3-Leg Metal Stand","B074DQ9S1F","https://www.amazon.com/dp/B074DQ9S1F?psc=1","https://m.media-amazon.com/images/I/81UGzCOz9nL._AC_SX425_.jpg","WELLAND",69.99,119,"8,328.81","288,013","US",24.01,2,4.7,378,6,2,"WELLAND","Home & Kitchen","Small Oversize","FBA","17.5x2.8x20.3",8.95,"7/30/2017"
"Fixwal Side Table Small End Table Accent Table Living Room Bedroom Balcony Office, Modern White Side Table Bedside Table Home Decor No-Tool Assembly","B0BY1J4N7V","https://www.amazon.com/dp/B0BY1J4N7V?psc=1","https://m.media-amazon.com/images/I/61JSAesNGKL._AC_SX569_.jpg","Fixwal",21.99,"n/a","n/a","303,048","CN",11.43,1,4.5,15,7,0,"Momok","Home & Kitchen","Large Standard-Size","FBA","13.2x2.9x16.9",5.58,"3/10/2023"
"Small Side Table, Wood Small End Table Accent Table for Living Room Bedroom Small Spaces, Modern Home Decor Night Stand Bedside Tables, Easy to Assemble, Black","B0BS96QKRS","https://www.amazon.com/dp/B0BS96QKRS?psc=1","https://m.media-amazon.com/images/I/61vzQJAF67L._AC_SX425_.jpg","Calidohome",24.99,"n/a","n/a","213,380","CN",12.20,1,"n/a",0,7,0,"hitoyot","Home & Kitchen","Large Standard-Size","FBA","13.7x3.9x17.5",6.55,"1/13/2023"
"Winsome Wood Sasha Accent Table, Black, 20.00 x 20.00 x 27.00 Inches","B000NPSGRG","https://www.amazon.com/dp/B000NPSGRG?psc=1","https://m.media-amazon.com/images/I/61QiEqQWmnL._AC_SX425_.jpg","Winsome",66.18,106,"7,015.08","209,521","AMZ",28.59,20,4.6,"2,134",6,3,"Amazon","Home & Kitchen","Small Oversize","AMZ","23.0x6.0x27.0",16.20,"4/15/2004"
"INK+IVY Blaze Accent Tables - Wood Side Table - Pecan, Mid-Century Modern Style End Tables - 1 Piece Small Tables For Living Room","B011BQSPVW","https://www.amazon.com/dp/B011BQSPVW?psc=1","https://m.media-amazon.com/images/I/51++0BjvXhL._AC_SX679_.jpg","INK+IVY",140.00,87,"12,180.00","288,941","AMZ",40.92,3,4.4,374,5,2,"Amazon","Home & Kitchen","Small Oversize","AMZ","24.0x6.3x24.1",14.20,"n/a"
"Apicizon 16"" Round Side Table, Black End Table for Living Room, Bedside, Mid Century Modern Coffee Table or Circle Accent Table for Small Spaces, Metal Nightstand (Black)","B08RS4JCJH","https://www.amazon.com/dp/B08RS4JCJH?psc=1","https://m.media-amazon.com/images/I/71F3XvGXqVL._AC_SX679_.jpg","Apicizon",32.99,264,"8,709.36","54,741","CN",16.78,1,4.4,381,7,3,"APICIZON","Home & Kitchen","Small Oversize","FBA","16.0x2.5x17.0",5.40,"3/10/2021"
"ChooChoo Farmhouse End Table, Rustic Vintage Narrow End Side Table with Storage Shelf for Small Spaces, Nightstand Sofa Table for Living Room, Bedroom White","B09L82CQX7","https://www.amazon.com/dp/B09L82CQX7?psc=1","https://m.media-amazon.com/images/I/71xhljL+dEL._AC_SY355_.jpg","ChooChoo",65.99,615,"40,583.85","55,098","CN",26.77,1,4.7,203,6,31,"ChooChoo Furniture","Home & Kitchen","Small Oversize","FBA","14.7x6.1x27.2",16.76,"11/8/2021"
"Bamworld Rattan Side Table Boho Night Stand Glass Bedside Table Small End Tables Bamboo Side Tables Bedroom Coffee Table with Storage for Living Room and Outdoor Nature","B0BW352SCK","https://www.amazon.com/dp/B0BW352SCK?psc=1","https://m.media-amazon.com/images/I/81oNcaDtmBL._AC_SX569_.jpg","Bamworld",69.99,616,"43,113.84","39,268","CN",25.27,1,4.6,98,5,4,"meeeu shop","Home & Kitchen","Small Oversize","FBA","16.7x4.2x24.9",11.20,"2/17/2023"
"Furinno 17017 Turn-N-Tube End Table, 1-Pack, Espresso","B075H7XP3D","https://www.amazon.com/dp/B075H7XP3D?psc=1","https://m.media-amazon.com/images/I/41iqh41qQaL._AC_SY450_.jpg","Furinno",25.47,673,"17,141.31","39,195","AMZ",17.89,13,4.3,"7,082",10,57,"Amazon","Home & Kitchen","Small Oversize","FBA","13.9x3.9x21.7",8.38,"9/8/2017"
"Dulcii Small Round End Table for Narrow and Small Space, 3-Tier Round Accent Couch Beside Table, Modern Side Table Corner Sofa Table Nightstand for Living Room Bedroom","B09XF14L3T","https://www.amazon.com/dp/B09XF14L3T?psc=1","https://m.media-amazon.com/images/I/611MkiHgJZL._AC_SX466_.jpg","Dulcii",42.99,126,"5,416.74","174,755","CN",18.70,1,4.6,195,9,24,"GIOPACO OFFICIAL","Home & Kitchen","Small Oversize","FBA","11.7x2.0x18.1",6.45,"9/19/2022"
"Mirrored End Table with Glass Mirrored Coasters Modern Silver Accent Table Bling Mirror Side Table Crushed Crystal Coasters Crushed Diamond Cup Mat for Living Room Home Kitchen (Round, 3 Pcs)","B0BDS25Y9T","https://www.amazon.com/dp/B0BDS25Y9T?psc=1","https://m.media-amazon.com/images/I/61lvKB60HjL._AC_SY450_.jpg","Weysat",53.99,93,"5,021.07","207,041","CN",15.91,1,3.7,58,7,8,"Chillhall","Home & Kitchen","Large Standard-Size","FBA","14.0x3.4x14.1",4.40,"9/9/2022"
"COZAYH Farmhouse Nesting Barrel Side Table, Rustic Space Saving Storage End Table Set, Natural Distressed Finish","B09WQWT32C","https://www.amazon.com/dp/B09WQWT32C?psc=1","https://m.media-amazon.com/images/I/81mT6i6hlCL._AC_SX425_.jpg","COZAYH",159.99,80,"12,799.20","214,013","US","n/a",1,4.6,35,5,2,"Cozayh","Home & Kitchen","n/a","MFN","n/a","n/a","3/29/2022"
