"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"SUPERJARE Console Table with Power Outlets & USB Ports, Narrow Entryway Table, 39.3 Inches Sofa Table with Steel Frame for Hallway, Living Room, Entryway, Foyer - Rustic Brown","B09JZG8LV6","https://www.amazon.com/dp/B09JZG8LV6?psc=1","https://m.media-amazon.com/images/I/61mSNr4rjiL._AC_SX679_.jpg","SUPERJARE",59.99,257,"15,417.43","151,953","US",25.18,1,4.4,177,7,14,"Superjare Direct","Home & Kitchen","Small Oversize","FBA","10.0x3.0x42.5",13.55,"3/16/2022"
"HOOBRO Console Table, 47.2"" Narrow Entryway Table, Industrial Sofa Table with Shelf, Entrance Table for Living Room, Hallway, Foyer, Corridor, Office, Metal Frame, Rustic Brown and Black BF20XG01G1","B086KZ833Q","https://www.amazon.com/dp/B086KZ833Q?psc=1","https://m.media-amazon.com/images/I/61iSNQ-sxML._AC_SX679_.jpg","HOOBRO",69.99,438,"30,655.62","94,420","CN",29.05,10,4.7,"1,870",9,-171,"Hoobro","Home & Kitchen","Small Oversize","FBA","10.9x4.1x49.8",21.50,"8/21/2020"
"HOSTACK Farmhouse Console Table with 2-Door Cabinet & 2 Drawers, Coffee Bar, Entryway Table with Storage Shelf, Sofa Tables Buffet Sideboard for Kitchen, Hallway, Dining, Living Room, Rustic Brown","B0BKSV518Z","https://www.amazon.com/dp/B0BKSV518Z?psc=1","https://m.media-amazon.com/images/I/81-C4czTGwL._AC_SY355_.jpg","HOSTACK",115.99,517,"59,966.83","51,619","CN","n/a",1,4.5,100,7,21,"Seleadc","Home & Kitchen","n/a","MFN","n/a","n/a","10/28/2022"
"HOOBRO 47.2"" Narrow Console Table with Power Outlets, Skinny Behind Couch Table with Charging Station, Long and Thin Table for Entryway, Living Room, Foyer, Rustic Brown BF15XG01G1","B09NL25D9S","https://www.amazon.com/dp/B09NL25D9S?psc=1","https://m.media-amazon.com/images/I/61QxUjFm2NL._AC_SY450_.jpg","HOOBRO",69.99,601,"42,063.99","45,074","CN",25.69,4,4.5,186,9,-37,"Hoobro","Home & Kitchen","Small Oversize","FBA","8.3x4.3x33.4",13.05,"12/14/2021"
"Tinamo Acacia Wood Sofa Armrest Tray -Sofa Arm Tray Table Clip - Couch Arm Table for Wide Couches - Wooden Side Tables for Small Spaces for Eating and Drink (Rectangular, Acacia)","B09TKTDCQ8","https://www.amazon.com/dp/B09TKTDCQ8?psc=1","https://m.media-amazon.com/images/I/91782t9zX0L._AC_SX679_.jpg","Tinamo",22.98,411,"9,444.78","58,129","VN",10.78,1,4.7,178,8,15,"TINAMO","Home & Kitchen","Large Standard-Size","FBA","9.8x2.7x14.7",3.08,"2/28/2022"
"Narrow Console Table Small Entryway Table Industrial Couch Table Behind Sofa Table Hallway Table with Hooks for Living Room Foyer Bedroom Corridor Office Rustic Brown","B0BV2GDW9V","https://www.amazon.com/dp/B0BV2GDW9V?psc=1","https://m.media-amazon.com/images/I/61RIGqWry-L._AC_SX425_.jpg","BTY",45.99,332,"15,268.68","135,357","CN",17.27,2,4.0,32,7,7,"BTY HOME","Home & Kitchen","Large Standard-Size","FBA","12.9x5.8x17.2",12.83,"2/7/2023"
"Lifewit 39.4 Inch Console Narrow Sofa Table with Metal Frame for Living Room Industrial Entryway Hallway, Entrance, Office, Corridor, Coffee Table, Behind Sofa, Grey Oak","B09PG3BJF4","https://www.amazon.com/dp/B09PG3BJF4?psc=1","https://m.media-amazon.com/images/I/71hYHTAwd+L._AC_SY355_.jpg","Lifewit",55.99,519,"29,058.81","45,777","US",24.01,2,4.7,353,9,22,"Lifewit Home","Home & Kitchen","Small Oversize","FBA","14.0x3.0x41.0",14.55,"5/22/2022"
"MAHANCRIS Console Table, Narrow Sofa Table, 30.1"" Small Couch Table, Thin Sofa Table, Side Table for Hallway, Living Room, Foyer, Corridor, Rustic Brown and Black CTHR7601","B0BSLGJQ61","https://www.amazon.com/dp/B0BSLGJQ61?psc=1","https://m.media-amazon.com/images/I/61PxXJKnxjL._AC_SX466_.jpg","MAHANCRIS",35.99,"n/a","n/a","441,186","CN",14.81,1,"n/a",0,"n/a",0,"ALLOSWELL","Home & Kitchen","Large Standard-Size","n/a","10.9x4.8x17.0",9.81,"5/29/2023"
"KATHY&BOB 360°Free Rotating Sofa Side Table Mobile Couch Desk Table with 2-Tier Storage Shelves, Laptop Table for Couch with Sturdy Metal Frame, Couch Side Table for Home, Rustic Brown","B09VRRR2J5","https://www.amazon.com/dp/B09VRRR2J5?psc=1","https://m.media-amazon.com/images/I/81pUMGr2+NL._AC_SY450_.jpg","KATHY&BOB",109.95,55,"6,047.25","251,067","CN","n/a",1,4.5,35,7,5,"KBhome","Home & Kitchen","n/a","MFN","14.5x35.3x8.1","n/a","3/17/2022"
"Sofa Table, 3 Tiers TV Console TV Stand Long Sofa Table with Storage Shelves for Hallyway, Living Room, 55 Inch","B0B55XQHFZ","https://www.amazon.com/dp/B0B55XQHFZ?psc=1","https://m.media-amazon.com/images/I/71Eq+-C6wrL._AC_SY450_.jpg","Tribesigns",149.99,232,"34,797.68","110,198","CN",62.13,1,4.7,800,7,11,"USDUSHU","Home & Kitchen","Medium Oversize","MFN","15.5x7.0x61.0",50.01,"11/11/2020"
"IDEALHOUSE Sofa Tables Narrow Long, Extra Long Console Table with Outlets, 73.2"" Behind Couch Table, Grey Farmhouse Entryway Table for Living Room, Hallway, Foyer","B0BRFW8DQ6","https://www.amazon.com/dp/B0BRFW8DQ6?psc=1","https://m.media-amazon.com/images/I/61zenxbCCfL._AC_SY450_.jpg","IDEALHOUSE",99.99,81,"8,099.19","298,090","AMZ",37.75,2,4.3,24,7,7,"Amazon","Home & Kitchen","Small Oversize","AMZ","12.0x40.0x7.0",32.00,"12/31/2022"
"LAATOOREE Console Table, 41.7"" Industrial Entryway Table with Shelf, Narrow Sofa Table for Hallway, Entrance Hall, Foyer, Corridor, Living Room - Wood Look Metal Frame - Black & Rustic Brown","B0B8RNN4K5","https://www.amazon.com/dp/B0B8RNN4K5?psc=1","https://m.media-amazon.com/images/I/71daWbYP1rL._AC_SX679_.jpg","LAATOOREE",49.99,588,"29,394.12","44,062","CN",18.51,1,4.4,259,8,29,"linlai","Home & Kitchen","Large Standard-Size","FBA","12.1x6.4x17.4",14.68,"8/5/2022"
"VANOMi 70.8 Inch Extra Long Console Table for Entryway, Narrow Hallway Table, Wood Sofa Table with 3 Tier Storage Shelves for Living Room","B0B578KXW7","https://www.amazon.com/dp/B0B578KXW7?psc=1","https://m.media-amazon.com/images/I/811T6Efg3IL._AC_SX679_.jpg","VANOMi",172.99,143,"24,737.57","154,090","n/a","n/a",1,4.5,17,8,2,"n/a","Home & Kitchen","n/a","MFN","n/a","n/a","6/27/2022"
