"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"HOOBRO Side Table, Flip End Table with Charging Station and Shelves, USB Ports & Power Outlets, Narrow Nightstand for Small Spaces, Stable and Sturdy, for Living Room, Bedroom, Black BK341BZ01","B0BQQM4GTZ","https://www.amazon.com/dp/B0BQQM4GTZ?psc=1","https://m.media-amazon.com/images/I/61+OWCfSeDL._AC_SX466_.jpg","HOOBRO",59.99,"n/a","n/a","38,499","CN",20.32,1,4.5,790,9,11,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","5.8x13.1x15.9",15.84,"5/15/2023"
"Furinno Coffee Table with Bins, Espresso/Brown","B004UMDLPK","https://www.amazon.com/dp/B004UMDLPK?psc=1","https://m.media-amazon.com/images/I/61+CZlAkNqL._AC_SX425_.jpg","Furinno",24.39,758,"18,487.62","52,300","AMZ",23.47,13,4.1,"7,733",13,75,"Amazon","Home & Kitchen","Small Oversize","AMZ","21.6x3.3x34.2",24.60,"3/31/2011"
"Tangkula Wood Lift Top Coffee Table, Modern Coffee Table w/Hidden Compartment and Open Storage Shelf for Living Room Office Reception Room, Lift Coffee Table (White)","B0744B7PTW","https://www.amazon.com/dp/B0744B7PTW?psc=1","https://m.media-amazon.com/images/I/61UNJBtg5GL._AC_SX466_.jpg","Tangkula",169.99,117,"19,888.83","279,430","US","n/a",1,4.5,"2,080",9,5,"Tangkula","Home & Kitchen","n/a","MFN","n/a","n/a","7/19/2017"
"SUCXDZQ LED Coffee Table, Modern 2 Tiers High Glossy White Coffee Table with Remote Control, Coffee Table for Living Room","B0BXX1BMLL","https://www.amazon.com/dp/B0BXX1BMLL?psc=1","https://m.media-amazon.com/images/I/81JWwj29eLL._AC_SY355_.jpg","SUCXDZQ",195.00,190,"37,050.00","148,521","CN",57.88,1,2.8,8,6,6,"liuxiaominn","Home & Kitchen","Small Oversize","FBA","23.3x4.8x39.8",45.51,"3/9/2023"
"HOOBRO Side Table with Charging Station, Set of 2 End Tables with USB Ports and Outlets, Nightstand with 2-Layer Storage Shelves for Small Spaces, Living Room, Bedroom, Rustic Brown BF09UBZP201","B0B9GXYT5D","https://www.amazon.com/dp/B0B9GXYT5D?psc=1","https://m.media-amazon.com/images/I/71y5pfHiDqL._AC_SX569_.jpg","HOOBRO",59.99,"1,676","100,543.24","15,821","CN",20.01,2,4.4,126,8,23,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","12.0x5.7x17.9",14.78,"8/12/2022"
"mopio Ensley Coffee Table, Mid Century Modern Coffee Table with Storage, Farmhouse Coffee Table, Wood Coffee Table, Living Room Tables, Center Table (Oak, Coffee Table)","B0C4Y91TZD","https://www.amazon.com/dp/B0C4Y91TZD?psc=1","https://m.media-amazon.com/images/I/81xAz0bWqhL._AC_SY450_.jpg","mopio",187.00,"n/a","n/a","70,893","US","n/a",1,4.6,460,"n/a",0,"MopioInc","Home & Kitchen","n/a","MFN","n/a","n/a","5/11/2023"
"FIRMINANA Mid Century Modern Coffee Table,Large Oval Coffee Table for Living Room,Oval Small Mangotop Black Coffee for Small Spaces,Espresso,47.3"" W x23.63 D x 17.72"" H","B0C1GN5V3P","https://www.amazon.com/dp/B0C1GN5V3P?psc=1","https://m.media-amazon.com/images/I/61tE+7HGfjL._AC_SX569_.jpg","FIRMINANA",119.99,696,"83,513.04","40,761","CN",38.22,1,4.2,184,9,-9,"Firminana","Home & Kitchen","Small Oversize","FBA","27.0x2.0x52.5",25.05,"4/4/2023"
"Henn&Hart 45"" Wide Rectangular Coffee Table in Blackened Bronze, Modern coffee tables for living room, studio apartment essentials","B07N8RRPT5","https://www.amazon.com/dp/B07N8RRPT5?psc=1","https://m.media-amazon.com/images/I/31TlFk9qJwL._AC_SY355_.jpg","Henn&Hart",115.35,178,"20,532.30","88,727","AMZ",29.89,7,4.7,"1,611",9,12,"Amazon","Home & Kitchen","Small Oversize","FBA","22.3x5.0x46.7",48.66,"1/30/2019"
"Milliard Mid Century Modern Coffee Table, Black","B0BVT4Y249","https://www.amazon.com/dp/B0BVT4Y249?psc=1","https://m.media-amazon.com/images/I/511CLGrGx0L._AC_SX569_.jpg","Milliard",89.99,129,"11,608.71","163,055","US",45.25,2,4.0,9,6,2,"Home Wise","Home & Kitchen","Small Oversize","MFN","23.0x45.5x7.5",35.00,"2/13/2023"
"Tribesigns Modern Coffee Table, 47 Inch Faux Marble Cocktail Table with Geometric Frame, Rectangular Center Table Tea Table Accent Furniture for Living Room, Simple Assembly (White/Gold)","B0BRT2YPBY","https://www.amazon.com/dp/B0BRT2YPBY?psc=1","https://m.media-amazon.com/images/I/81rQB6f-WWL._AC_SY450_.jpg","Tribesigns",149.99,96,"14,399.04","137,107","CN",51.13,1,4.6,6,7,0,"Tribesigns-Way to Origin","Home & Kitchen","Small Oversize","MFN","22.8x54.3x5.1",37.00,"1/6/2023"
"Yoobure C Shaped End Table, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BCJSFLB4","https://www.amazon.com/dp/B0BCJSFLB4?psc=1","https://m.media-amazon.com/images/I/61iDjigc78L._AC_SX679_.jpg","Yoobure",36.99,"1,976","73,092.24","17,498","HK",14.48,6,4.5,957,7,97,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.0x3.1x17.8",8.07,"8/31/2022"
"BETTAHOME C Shaped End Table, Side Table, for Couch, Bed, Chair, Living Room, Bedroom, Slides Under Sofa, Tray for Snack, Laptop, TV Dinner, Light Wood and Black BT001B","B0BYJ5L7M6","https://www.amazon.com/dp/B0BYJ5L7M6?psc=1","https://m.media-amazon.com/images/I/61jzhjI1x4L._AC_SX569_.jpg","BETTAHOME",30.99,"n/a","n/a","76,066","CN",14.73,1,4.6,63,7,6,"BETTAHOME","Home & Kitchen","Large Standard-Size","FBA","13.6x4.0x17.5",8.93,"5/3/2023"
