"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"35","Gold Console Table, Glass Sofa Tables, Modern Open Hallway Table, Narrow Entryway Table, Slim Accent Porch Table, Couch Side Table with Golden Metal Frame, Easy Assembly, Minimalist Style (Glass Top)","B08R7LHY5L","https://www.amazon.com/dp/B08R7LHY5L?psc=1","https://m.media-amazon.com/images/I/81c+FHwfnzL._AC_SY450_.jpg","Wimarsbon",59.99,220,13197.8,153225,"CN",22.75,1,4.4,133,8,9,"Wimarsbon Express","Home & Kitchen","Small Oversize","MFN","14.0x7.0x44.8","16.80",2020-12-23
"36","Goroly Home Hand Crafted Solid Wood Accent Table, Side Table, Entryway Table, Wooden End Table, Octagonal Wooden Table - 12 Inch Round Top x 12 Inch High - White Wash","B0BLNTX829","https://www.amazon.com/dp/B0BLNTX829?psc=1","https://m.media-amazon.com/images/I/81fKEToZr7L._AC_SY450_.jpg","Goroly Home",54.99,49,2694.51,225617,"IN",17.18,1,4.3,54,9,1,"Goroly Home","Home & Kitchen","Large Standard-Size","FBA","13.2x5.8x14.5","7.56",2023-01-13
"37","danpinera 2-Tier End Table, Outdoor Side Table Metal Round Side Table with Removable Tray, Small Folding Accent Table, Anti-Rust Nightstand for Bedroom Balcony Patio Living Room (Gold)","B094FFGB2P","https://www.amazon.com/dp/B094FFGB2P?psc=1","https://m.media-amazon.com/images/I/61kRvmgLs4L._AC_SX466_.jpg","danpinera",49.99,742,37092.58,11751,"CN",20.59,1,4.4,607,8,23,"LongT HOME","Patio, Lawn & Garden","Small Oversize","FBA","17.8x2.3x20.6","8.15",2021-07-23
"38","WOODYNLUX End Table Nightstands Set of 2, 3-Tier Bedside Tables, 5-Tier Shelf Bookcase, Nightstand Accent Table for Couch, Living Room, Bedroom, Rustic Brown and Black, Easy Assembly.","B0BMLQPHDB","https://www.amazon.com/dp/B0BMLQPHDB?psc=1","https://m.media-amazon.com/images/I/714CWHXLh1L._AC_SX425_.jpg","WOODYNLUX",49.99,1300,64987,34616,"CN",19.63,1,4.7,233,7,24,"haoding home","Home & Kitchen","Large Standard-Size","FBA","12.8x4.3x17.0","18.40",2022-11-16
"39","HOMSHO 2-Tier Side Table, End Tables with Tempered Glass, Nightstands with Storage Shelves, Slim Sofa Table for Living Room, Bedroom (1, Golden)","B0BY1N8XM7","https://www.amazon.com/dp/B0BY1N8XM7?psc=1","https://m.media-amazon.com/images/I/717Qtrc5A7L._AC_SY355_.jpg","HOMSHO",35.99,NA,NA,69947,"CN",14.33,1,4,31,9,2,"HOMSHO","Home & Kitchen","Large Standard-Size","FBA","12.8x4.6x17.3","8.36",2023-03-10
"40","Décor Therapy, Walnut Decor Therapy Three drawer accent table, (FR1458), 11.8 in x 15.75 in x 26","B00BX5059W","https://www.amazon.com/dp/B00BX5059W?psc=1","https://m.media-amazon.com/images/I/81GZFE0QOIL._AC_SY450_.jpg","Decor Therapy",101.58,191,19401.78,197961,"AMZ",48.49,1,4.4,1921,7,2,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.8x15.5x26.8","23.75",NA
"41","Yoobure C Shaped End Table, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BTBWGJX7","https://www.amazon.com/dp/B0BTBWGJX7?psc=1","https://m.media-amazon.com/images/I/61zWU1QGtxL._AC_SY450_.jpg","Yoobure",30.99,1965,60895.35,17498,"CN",13.26,2,4.5,957,7,79,"Yoobure Direct","Home & Kitchen","Large Standard-Size","FBA","11.7x3.3x17.7","7.30",2023-03-28
"42","FURINNO Oval End Table, One, Walnut","B01FX5CM8O","https://www.amazon.com/dp/B01FX5CM8O?psc=1","https://m.media-amazon.com/images/I/61zo5IM6j9L._AC_SX466_.jpg","Furinno",15.46,238,3679.48,135476,"AMZ",16.25,6,4.2,1869,6,9,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.8x2.5x24.3","10.60",2016-05-19
"43","AWASEN Side Table, Small End Accent Table for Living Room Bedroom Office Small Spaces, Modern White Side Table Nightstand with Solid Wood, Easy Assembly, (White)","B0BYMWHZJC","https://www.amazon.com/dp/B0BYMWHZJC?psc=1","https://m.media-amazon.com/images/I/51ihJ0cmhsL._AC_SX425_.jpg","AWASEN",25.99,NA,NA,103020,"CN",12.03,1,4.6,57,6,5,"Awasen Direct","Home & Kitchen","Large Standard-Size","FBA","13.7x2.8x17.0","5.89",2023-03-16
"44","Best Choice Products 16in Faux Marble Accent Table, Modern End Table, Small Coffee Table Home Decor for Living Room, Dining Room, Tea, Coffee w/Metal Frame, Foot Caps, Designer - White/Chrome","B08TRWHPPN","https://www.amazon.com/dp/B08TRWHPPN?psc=1","https://m.media-amazon.com/images/I/61+h-OlSnKL._AC_SX466_.jpg","Best Choice Products",49.99,611,30543.89,53861,"US",23.53,1,4.4,2896,8,26,"BestChoiceproducts","Home & Kitchen","Small Oversize","MFN","18.5x26.0x4.5","7.50",2021-01-22
"45","COZAYH Rustic Farmhouse end Table with Storage Shelf, French Country Accent Side Table for Family, Dinning or Living Room, Small Spaces, Modern, Round, Vintage Grey Finish.","B09BD7FDSQ","https://www.amazon.com/dp/B09BD7FDSQ?psc=1","https://m.media-amazon.com/images/I/91qWn9YkRlL._AC_SX569_.jpg","COZAYH",69.99,175,12248.25,77009,"US",26.95,1,4.4,409,9,10,"Cozayh","Home & Kitchen","Small Oversize","MFN","3.3x26.8x26.5","15.73",2021-07-28
"46","OVICAR Tray End Table - Metal Side Table 2 Tier Nightstand Round Accent Coffee Table Sofa Side Table Waterproof Indoor Outdoor Snack Table Removable Tray Table for Living Room Bedroom Office Black","B093RQHPQB","https://www.amazon.com/dp/B093RQHPQB?psc=1","https://m.media-amazon.com/images/I/71VUTJgRRTL._AC_SX466_.jpg","OVICAR",46.8,422,19749.6,62234,"CN",20.11,1,4.6,1352,7,21,"Ovicar","Home & Kitchen","Small Oversize","FBA","18.0x1.8x22.0","8.25",2021-04-29
"47","Furinno JAYA End Table, One, Walnut","B01K8JEF5I","https://www.amazon.com/dp/B01K8JEF5I?psc=1","https://m.media-amazon.com/images/I/61jcNzHRv5L._AC_SY450_.jpg","Furinno",17.1,392,6703.2,116816,"AMZ",15.66,12,3.7,3138,6,28,"Amazon","Home & Kitchen","Small Oversize","AMZ","20.9x1.9x21.8","8.35",2016-08-11
"48","APEXCHASER Metal Side Table, 3-Tier Modern Style End Table with Storage Shelf, Side Table for Small Spaces, Fashionable Coffee Table for Living Room, Bedroom,Pink","B0BX9QJTWK","https://www.amazon.com/dp/B0BX9QJTWK?psc=1","https://m.media-amazon.com/images/I/71SVCJ15KuL._AC_SX466_.jpg","APEXCHASER",39.99,363,14516.37,49681,"CN",15.41,1,4.2,23,6,14,"TR Trading Store","Home & Kitchen","Large Standard-Size","FBA","12.6x7.3x17.2","7.94",2023-03-02
"49","Christopher Knight Home Manuel Light-Weight Concrete Accent Table, Natural, 12.5D x 12.5W x 17.75H in","B07F6BJR9V","https://www.amazon.com/dp/B07F6BJR9V?psc=1","https://m.media-amazon.com/images/I/815I-uAZVxL._AC_SX425_.jpg","Christopher Knight Home",78.19,120,9382.8,171759,"AMZ",38.39,3,4.5,209,8,3,"Amazon","Home & Kitchen","Small Oversize","AMZ","16.2x15.7x21.0","22.50",2018-07-01
"50","Monarch Specialties , Hall Console, Accent Table, Dark Taupe, 47""L","B0143ZT6ZC","https://www.amazon.com/dp/B0143ZT6ZC?psc=1","https://m.media-amazon.com/images/I/613ZNFH9csL._AC_SX425_.jpg","Monarch Specialties",145.08,143,20746.44,406444,"AMZ",49.75,15,4.7,4934,5,4,"Amazon","Home & Kitchen","Small Oversize","FBA","16.4x7.1x53.0","36.61",NA
"51","Winsome Wood Nolan Occasional Table, Cappuccino 20.00 x 20.00 x 21.97 Inches","B0046EC0LS","https://www.amazon.com/dp/B0046EC0LS?psc=1","https://m.media-amazon.com/images/I/61VrFfZEXyL._AC_SY450_.jpg","Winsome",53.7,187,10041.9,83832,"AMZ",29.97,28,4.7,2001,8,4,"Amazon","Home & Kitchen","Small Oversize","AMZ","24.0x7.0x24.2","24.15",NA
"52","Best Choice Products Metal Accent Table, Set of 2 Decorative Round End Tables Nightstands, Coffee Side Tables for Living Room Bedroom Office, Nesting - Gold","B079LYB9Y5","https://www.amazon.com/dp/B079LYB9Y5?psc=1","https://m.media-amazon.com/images/I/812OTyjG+GL._AC_SX466_.jpg","Best Choice Products",99.99,274,27397.26,155726,"US",44.47,2,4.5,2002,7,12,"BestChoiceproducts","Home & Kitchen","Small Oversize","MFN","17.3x17.3x22.0","16.65",2017-11-18
"53","HILINSIE Rattan Nightstand - Accent End Table with Storage Shelf and Drawer, Wooden Bedside Tables with Metal Frame, Modern Side Table for Bedroom, Living Room, Natural Walnut and Yellow","B0BWN6Y3YT","https://www.amazon.com/dp/B0BWN6Y3YT?psc=1","https://m.media-amazon.com/images/I/81pxzOvaHkL._AC_SX466_.jpg","HILINSIE",49.99,NA,NA,231812,"CN",19.95,1,1,1,8,0,"Hilinsie","Home & Kitchen","Large Standard-Size","FBA","13.5x6.2x16.9","18.01",2023-02-23
"54","Decor Therapy Simplify Round Pedestal Accent Side Table, 24"" x 15"" x 15"", Turquoise","B00JSRCJM8","https://www.amazon.com/dp/B00JSRCJM8?psc=1","https://m.media-amazon.com/images/I/414sXSbdMVL._AC_SY741_.jpg","Decor Therapy",54.62,573,31297.26,39009,"AMZ",22.54,3,4.6,6430,3,16,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.5x4.9x18.6","7.10",2014-10-03
"55","Winsome Wood Sasha Accent Table, White, 20 inches","B004K3D3ZC","https://www.amazon.com/dp/B004K3D3ZC?psc=1","https://m.media-amazon.com/images/I/61Zm-UGJsbL._AC_SX679_.jpg","Winsome",59.63,144,8586.72,139192,"AMZ",30.01,21,4.6,1672,8,7,"Amazon","Home & Kitchen","Small Oversize","FBA","23.3x6.0x27.2","16.40",2005-07-26
"56","E.P.C. Versatile 3 Tier Wooden White Twisted Design Accent Table","B089KRVXVG","https://www.amazon.com/dp/B089KRVXVG?psc=1","https://m.media-amazon.com/images/I/51UgWrbAbiS._AC_SX679_.jpg","E.P.C.",37.49,25,937.25,433506,"US",17.87,5,4.2,75,7,0,"Closeout Pro","Home & Kitchen","Small Oversize","FBA","12.5x2.5x26.8","6.10",2020-06-02
"57","Hula Home End Table with Charging Station (USB-C, USB, & Outlet) Flip Top | for Living Room and Narrow Small Spaces, Storage Shelf, USB Ports & Power Outlets, Bedside Tables, Bedroom (Brown)","B09RWBBW47","https://www.amazon.com/dp/B09RWBBW47?psc=1","https://m.media-amazon.com/images/I/81fEBPrEwSL._AC_SY355_.jpg","Hula Home",65.99,225,14847.75,152907,"US",21.07,1,4.4,256,7,8,"Hula Home","Home & Kitchen","Large Standard-Size","FBA","13.5x6.9x16.9","15.08",2022-02-06
"58","Etna Twist Side End Table Modern Accent Table Nightstand with Distressed Finish, Wood, 24"" High - Gray","B0949SV9XV","https://www.amazon.com/dp/B0949SV9XV?psc=1","https://m.media-amazon.com/images/I/51M45CakhFL._AC_SY450_.jpg","Etna",37.92,85,3223.2,248588,"US",19.35,9,4.1,204,8,6,"Busiapp Corporation","Home & Kitchen","Small Oversize","FBA","12.8x2.7x28.9","6.15",2021-05-06
"59","MENYCNJ C Shaped Table for safa Small C Side Table for Living Room and Small Spaces- Easy Assembly, C Shaped Round End Table for Couch and Bed, Night Stand for Bedroom, Wood/Black","B0BZZTL5RS","https://www.amazon.com/dp/B0BZZTL5RS?psc=1","https://m.media-amazon.com/images/I/51OodfZCsnL._AC_SY355_.jpg","MENYCNJ",55.99,NA,NA,55612,"CN",22.9,1,2,4,6,2,"HengTuo Int'l Trade","Home & Kitchen","Small Oversize","FBA","13.4x4.0x24.5","5.25",2023-03-30
"60","HOOBRO Narrow Side Table, Tempered Glass End Table with Fabric Magazine Sling, Small Coffee Accent Table, Bedside Table for Small Space, Bedroom, Living Room, Modern Style, Black BK66BZ01","B0BQQR8V6V","https://www.amazon.com/dp/B0BQQR8V6V?psc=1","https://m.media-amazon.com/images/I/71nNnTc-eTL._AC_SY355_.jpg","HOOBRO",29.99,409,12265.91,61793,"CN",12.63,2,4.5,275,9,20,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","11.5x2.8x17.0","6.46",2022-12-21
"61","ChooChoo Console Table with Outlets and USB Ports, Narrow Sofa Table, Chic Accent Table for Living Room, Entryway, Hallway, Foyer, White","B09VD4CHPX","https://www.amazon.com/dp/B09VD4CHPX?psc=1","https://m.media-amazon.com/images/I/71YXv1Pk40L._AC_SX569_.jpg","ChooChoo",75.99,149,11322.51,268895,"CN",32.47,1,4.6,102,5,10,"ChooChoo Furniture","Home & Kitchen","Small Oversize","FBA","14.8x4.5x43.5","27.10",2022-03-12
"62","SIMPLIHOME Boyd SOLID MANGO WOOD 13 inch Wide Round Contemporary Wooden Accent Table in Black, Fully Assembled, for the Living Room and Bedroom","B092W7QJ6F","https://www.amazon.com/dp/B092W7QJ6F?psc=1","https://m.media-amazon.com/images/I/71nJk+buNVL._AC_SX569_.jpg","SIMPLIHOME",87.65,44,3856.6,202146,"AMZ",39.68,4,4.5,41,7,1,"Amazon","Home & Kitchen","Small Oversize","AMZ","16.5x16.3x21.3","19.70",2021-04-19
"63","HOOBRO End Table Set of 2 with Charging Station and USB Ports, 3-Tier Nightstands with Adjustable Shelf, Narrow Side Table for Small Space in Living Room, Bedroom and Balcony, Black BB112BZP201","B0BVHCVTFG","https://www.amazon.com/dp/B0BVHCVTFG?psc=1","https://m.media-amazon.com/images/I/61pmFKQ55GL._AC_SX569_.jpg","HOOBRO",69.99,NA,NA,9518,"CN",22.79,1,4.4,365,9,26,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","12.2x16.1x6.7","18.81",2023-05-08
"64","GYCZYCX C Shaped End Table,Round C Table,Snack Side Table for Sofa and Bed, Living Room(Black), 15D x 15W x 23H in","B0B5LBZTD2","https://www.amazon.com/dp/B0B5LBZTD2?psc=1","https://m.media-amazon.com/images/I/61v2spcxFoL._AC_SY355_.jpg","GYCZYCX",35.99,277,9969.23,47364,"CN",18.91,1,4.3,129,7,6,"GYCZYCX","Home & Kitchen","Small Oversize","FBA","17.5x3.0x24.0","8.85",2022-07-01
"65","LEMONDA 3 Legs Round End Table, 2 Tier Round Side Table with Storage Basket,11.8*17.8inches Round Metal Sofa Side Table,Small Round Nightstand,Small Coffee Table for Living Room Bedroom/Rustic Brown","B0BWRT9XP6","https://www.amazon.com/dp/B0BWRT9XP6?psc=1","https://m.media-amazon.com/images/I/61Js8vd9+8L._AC_SX466_.jpg","LEMONDA",29.99,555,16644.45,78169,"CN",12.63,1,4.4,45,9,11,"Lemonda-US","Home & Kitchen","Large Standard-Size","FBA","13.0x2.7x13.1","5.73",2023-02-24
"66","Small End Tables for Small Spaces – Small Side Table Living Room – Industrial Small Nightstand Bedroom –Narrow End Table – Slim Skinny Bedside Table – Little Thin Accent Table Tiny Drink Table","B09ZKQ7RLM","https://www.amazon.com/dp/B09ZKQ7RLM?psc=1","https://m.media-amazon.com/images/I/61pBHeZ8w9L._AC_SY450_.jpg","TOLONAG",29.99,127,3808.73,130866,"CN",13.71,1,4.2,169,7,7,"TOLONAG","Home & Kitchen","Large Standard-Size","FBA","11.2x4.3x17.3","6.72",2022-05-05
"67","Linon Seaboard Accent Table with Navy Finish AC132NAVY01U","B0B52GMSVK","https://www.amazon.com/dp/B0B52GMSVK?psc=1","https://m.media-amazon.com/images/I/51q9Zwbu-iL._AC_SY355_.jpg","Linon",120.82,1,120.82,1229235,"US",NA,2,NA,0,8,0,"KART IT","Home & Kitchen",NA,"MFN",NA,NA,2022-06-24
"68","Christopher Knight Home Darlah Small Firwood Antique Table, Antique, Antique Natural and Black With Blue, 10.25”D x 12.75”W x 19.50”H","B01N97MMUK","https://www.amazon.com/dp/B01N97MMUK?psc=1","https://m.media-amazon.com/images/I/71fXiwb3H0L._AC_SY450_.jpg","Christopher Knight Home",21.25,106,2252.5,141735,"AMZ",16.7,2,4.2,226,9,8,"Amazon","Home & Kitchen","Small Oversize","AMZ","13.4x5.0x20.8","7.05",2016-11-21
"69","Convenience Concepts Oxford End Table with Shelves, Gray","B01LZFJ957","https://www.amazon.com/dp/B01LZFJ957?psc=1","https://m.media-amazon.com/images/I/61+Menv-2dL._AC_SX679_.jpg","Convenience Concepts",36.54,699,25541.46,18976,"AMZ",24.03,20,4.6,6846,14,27,"Amazon","Home & Kitchen","Small Oversize","AMZ","19.5x5.9x26.0","19.23",2016-09-11
"70","Signature Design by Ashley Abbonto Traditional Accent Table with Drawers and Display Shelf, Brown","B075464R79","https://www.amazon.com/dp/B075464R79?psc=1","https://m.media-amazon.com/images/I/7174Sn3Ba5L._AC_SY450_.jpg","Signature Design by Ashley",187.65,39,7318.35,848914,"AMZ",65.18,4,4.6,469,4,5,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.5x15.0x34.5","41.91",NA
"71","Garden 4 you Folding Tray Metal Side Table Black Round End Table Cyan Sofa Small Accent Fold-able Table, Round End Table Tray, Next to Sofa Table, Snack Table for Living Room and Bed Room","B09F98S67Q","https://www.amazon.com/dp/B09F98S67Q?psc=1","https://m.media-amazon.com/images/I/51-ZxP64twL._AC_SX466_.jpg","Garden 4 you",27.99,438,12259.62,57289,"US",16.63,1,4.4,245,9,18,"Garden 4 you","Home & Kitchen","Small Oversize","FBA","18.8x1.3x20.3","3.50",2021-09-02
"72","Round Side Table with White Marble Top, Small End Table for Living Room Bedroom, Modern Nightstand with Storage Shelf, Accent Table with Metal Frame, Black","B091CBVFYM","https://www.amazon.com/dp/B091CBVFYM?psc=1","https://m.media-amazon.com/images/I/61Ue7NObF7L._AC_SY355_.jpg","Urraca",29.99,98,2939.02,337406,"CN",18.01,1,4.2,143,9,4,"Urraca Furniture","Home & Kitchen","Small Oversize","FBA","21.8x2.6x24.5","9.45",2021-03-29
"73","VECELO Side/End Table, Folding Round Metal Anti-Rust and Waterproof Outdoor or Indoor Tray for Living Room Bedroom Balcony and Office, 2 PCS, Blue","B08V4F4KPN","https://www.amazon.com/dp/B08V4F4KPN?psc=1","https://m.media-amazon.com/images/I/610eyyXqfKS._AC_SY450_.jpg","VECELO",41.27,1068,44076.36,7800,"AMZ",19.28,1,4.5,376,8,38,"Amazon","Patio, Lawn & Garden","Small Oversize","AMZ","19.8x2.6x20.8","8.08",NA
"74","VECELO Modern Night Stand/Sofa Side/End Storage Shelf X-Design Versatile Nightstands Lamp Table Living Room Bedroom Furniture,Easy Assembly, Brown","B07KX7VVFC","https://www.amazon.com/dp/B07KX7VVFC?psc=1","https://m.media-amazon.com/images/I/71oZIe-SJ4L._AC_SX679_.jpg","VECELO",55.99,NA,NA,NA,"AMZ",25.27,8,4.6,2058,7,27,"Amazon","Home & Kitchen","Small Oversize","FBA","14.5x5.5x26.0","17.15",2018-11-28
"75","HOOBRO Side Table, 3-Tier Narrow End Table, Sofa Bedside Table, with Accent Decorative Ladder Shelf, for Small Space in Living Room, Bedroom, Metal Frame, Rustic Brown and Black BF68BZ01","B0BQQTTBFB","https://www.amazon.com/dp/B0BQQTTBFB?psc=1","https://m.media-amazon.com/images/I/71RzLz-CuWL._AC_SY450_.jpg","HOOBRO",49.99,NA,NA,331852,"CN",22.69,1,NA,0,9,0,"Hoobro","Home & Kitchen","Small Oversize","FBA","13.1x4.1x25.6","13.80",2023-05-10
"76","Walker Edison Industrial Farmhouse Square Side End Accent Table Living Room Small End Accent Table, 18 Inch, Grey","B07LFTQKW3","https://www.amazon.com/dp/B07LFTQKW3?psc=1","https://m.media-amazon.com/images/I/71Kaxdg+gfL._AC_SX569_.jpg","Walker Edison",53,38,2014,394455,"AMZ",23.98,5,4.7,265,3,1,"Amazon","Home & Kitchen","Small Oversize","FBA","20.9x4.0x25.3","14.35",NA
